PaperID,TraditionalLabel,TraditionalConfidence,AuditLabel,MismatchFlag,AuditRationale,EvidenceSentences
40081291,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral",This study explores whether polymorphisms in the leptin (LEP) and leptin receptor (LEPR) genes are associated with increased risk of clozapine-induced pneumonia.
25304226,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=3; dominant=neutral","OBJECTIVES: We investigated the associations of the LEP-2548A/G and HTR2C-759C/T polymorphisms with long-term clozapine-induced weight changes and baseline BMI in chronic patients with schizophrenia. || The LEP-2548A/G polymorphism was associated significantly with the change in BMI (F=4.380, P=0.015) during clozapine use; those with the AA genotype had the highest BMI gain (1.4±3.1 kg/m), followed by those with the AG (-0.2±3.3 kg/m) and GG (-1.6±3.4 kg/m) genotypes. || CONCLUSION: This study shows an inverse correlation between the baseline BMI and change in BMI during long-term clozapine use in patients with schizophrenia, and the LEP-2548A/G polymorphism was associated significantly with both these measures."
26682995,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","Psychopathological symptoms, doses, and duration of treatment with risperidone, sex, skin color, body mass index (BMI), use of other psychotropic drugs, and polymorphisms of DRD2, HTR2C, CYP2D6, LEP, LEPR, MC4R, and SCARB2 genes were evaluated."
19873684,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=2; dominant=neutral","We aimed to investigate the association between risperidone-induced weight gain, leptin concentration, and the leptin gene (LEP) -2548G/A variants in youths."
40292473,supportive,0.999019,unclear,0,No evidence sentence available.,
21735287,neutral,0.999999,unclear,0,No evidence sentence available.,
27830979,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=2; dominant=neutral","We evaluated maternal methyl-group donor intake through diet (methionine, betaine, choline, folate) and supplementation (folic acid) before and during pregnancy in relation to global DNA methylation and hydroxymethylation and gene specific (IGF2 DMR, DNMT1, LEP, RXRA) cord blood methylation. || To conclude, long-term folic acid use before and during pregnancy was associated with higher LEP and RXRA cord blood methylation, respectively."
28191262,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=2; dominant=neutral","Before and during pregnancy, we evaluated maternal methyl-group donor intake through diet and supplementation (folic acid) in relation to gene-specific (IGF2 DMR, DNMT1, LEP, RXRA) buccal epithelial cell DNA methylation in 6 months old infants (n = 114) via pyrosequencing. || A negative association was found between maternal folate and folic acid intake before pregnancy and infant LEP (slope = -1.233, 95% CI -2.342; -0.125, p = 0.0298) and IGF2 DMR methylation (slope = -0.706, 95% CI -1.242; -0.107, p = 0.0101), respectively."
18854995,supportive,0.999164,neutral,1,"supportive=0, opposing=0, neutral=2; dominant=neutral",OBJECTIVE: To investigate whether leptin receptor (LEPR) 223A>G polymorphism influences serum lipid levels and whether this polymorphism affects the effectiveness of simvastatin in Chinese patients with coronary heart disease (CHD). || CONCLUSIONS: The 223A>G polymorphism of LEPR significantly modulates the HDL-C response to simvastatin in Chinese patients with CHD.
39561769,supportive,0.999895,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Individuals with obesity caused by biallelic pathogenic LEPR (leptin receptor) variants can benefit from setmelanotide, the novel MC4R agonist."
37840836,supportive,0.998077,unclear,0,No evidence sentence available.,
30963543,opposing,0.997802,unclear,0,Conflicting cues with no dominant stance signal.,"OBJECTIVES: To evaluate whether the prescription of monoamine oxidase B inhibitors (MAOB-I), rasagiline and safinamide, contributes to the reduction of levodopa and/or dopamine agonists (DA) dose in order to minimize adverse effects."
37228084,supportive,0.999408,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive",This is the first study to show that the MAOB inhibitor safinamide partly but significantly improves swallowing function in patients with PD.
32205118,opposing,0.999836,supportive,1,"supportive=1, opposing=0, neutral=0; dominant=supportive","In addition to MAOB inhibition, safinamide inhibits neuronal sodium channels, conferring anticonvulsant activity in models of epilepsy."
15355491,supportive,1.000000,supportive,0,"supportive=2, opposing=0, neutral=1; dominant=supportive","The aim of the study was to evaluate the effect of MAOB and COMT genetic polymorphism on effective daily dose of levodopa applied during the first 5 years of treatment, and to find out if a relationship exists between MAOB and COMT haplotypes and motor disturbances onset in PD patients treated with levodopa preparations. || CONCLUSION: The results of the study suggest that patients with COMT(L/L) genotype and possibly MAOB genotype A may benefit from more efficient and safer levodopa therapy."
37299505,supportive,1.000000,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive","Moreover, inhibition of MAOB by selegiline significantly ameliorated endothelial dysfunction and reduced atherosclerotic burden in HFD-fed ApoE-/- mice."
39091587,neutral,0.995640,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","We isolated human endometrial stromal cells to investigate the role of MAOA, MAOB, and serotonin in inducing decidualization in vitro and further explored the underlying mechanism using RNA-sequencing (RNA-seq) and liquid chromatography-mass spectrometry (LC/MS) analyses."
36419886,opposing,1.000000,opposing,0,"supportive=0, opposing=1, neutral=0; dominant=opposing","In both patients, MAP2K1 K57N mutant tumors proved primary resistant to anti-EGFR agent panitumumab monotherapy."
32690943,opposing,0.999987,supportive,1,"supportive=1, opposing=0, neutral=0; dominant=supportive","Finally, the proteomic data led us to discover that inhibition of mitochondrial function is an off-target mechanism of the MAP2K1/2 inhibitor PD184352 and that the ALK inhibitor ceritinib modulates autophagy."
26573662,opposing,0.999998,opposing,0,"supportive=0, opposing=1, neutral=0; dominant=opposing","Using mouse avatars implanted with liver metastases of late-stage colorectal cancers, researchers uncovered mutations in five genes-ERBB2, EGFR, FGFR1, PDGFRA, and MAP2K1-that seem to promote cetuximab resistance."
29767411,neutral,0.999898,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","We investigated the effects of the MEK1/2 (also termed MAP2K1/2) inhibitor, binimetinib, against CLL cells cultured under conditions that mimic aspects of the tumour microenvironment."
19710510,supportive,1.000000,unclear,0,No directional cues detected in evidence.,"Inhibitors of mitogen-activated protein kinase 8/9 (MAPK8/9 [also known as JNK]; SP600125) and MAP Kinase Kinase 1 (MAP2K1 [also known as MEK1]; PD98059) either blunted or totally suppressed the GNRH induction of Lhb PT and Egr1 PT/mRNA, whereas the MAPK14 (also known as p38) inhibitor SB203580 did not."
16481589,opposing,1.000000,supportive,1,"supportive=1, opposing=0, neutral=0; dominant=supportive","PD98059 (inhibitor of MAP2K1, also known as MEK-1, upstream of extracellular signal-regulated protein kinases MAPK3/1, also known as ERK1/2), wortmannin (inhibitor of PIK3C2A, also known as PI3K), and rapamycin (inhibitor of FRAP1, also known as mTOR, upstream of RPS6KB1) each significantly decreased insulin and oxidative stress-induced proliferation of theca-interstitial cells."
26566875,supportive,1.000000,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Refractory patients with MAP2K1- and ARAF-mutant histiocytoses had clinical responses to MEK inhibition and sorafenib, respectively, highlighting the importance of comprehensive genomic analysis of these disorders."
29270287,opposing,0.999998,opposing,0,"supportive=0, opposing=1, neutral=0; dominant=opposing","Hypoxia facilitates induction of sorafenib resistance in pRCC and induces map2k1 overexpression, while normoxic axitinib-resistant cells up-regulated eif4b."
41805329,opposing,1.000000,unclear,0,No evidence sentence available.,
36406830,neutral,0.999998,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","The load of the MAP2K1 deletion in peripheral blood was correlated with the disease activity and strongly declined with cobimetinib, although it remained detectable at the last follow-up."
31158732,opposing,0.990939,supportive,1,"supportive=1, opposing=0, neutral=0; dominant=supportive","In plumbagin-treated HepG2 cells, reduced TP53, MAPK1 protein expressions were observed, accompanied with cell arrest and apoptosis."
29259399,supportive,0.998909,unclear,0,No directional cues detected in evidence.,Addition of GDNF enhanced mitogen-activated protein kinase 1/2 (MAPK1/2) phosphorylation and activated the MAPK signaling pathway.
26181029,supportive,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,"Hypotheses were formulated regarding enhanced erlotinib response in preclinical models harboring the patient tumor somatic variant MAPK1 E322K following the identification of tumor somatic variants. || Paradoxically, the tumor harbored an activating MAPK1 E322K mutation (allelic fraction 0.13), which predicts ERK activation and erlotinib resistance in EGFR-mutant lung cancer. || The HNSCC cells with MAPK1 E322K exhibited enhanced EGFR phosphorylation and erlotinib sensitivity compared with wild-type MAPK1 cells."
27004400,supportive,1.000000,supportive,0,"supportive=4, opposing=0, neutral=0; dominant=supportive",We found inhibition or knockdown of MAPK1 with siRNA resulted in reduced secretion of AREG and decreased sensitivity to erlotinib in the setting of MAPK1E322K.
37295388,opposing,1.000000,unclear,0,No evidence sentence available.,
21084714,supportive,0.999622,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Conversely, the inhibition of MAPK14 by SB203580 and the down-regulation of MAP2K3/MAP2K6 (kinases upstream of MAPK14) by specific siRNA did not alter the activation of MAPK3/1."
39990625,supportive,1.000000,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","SB202190, IC-87114, and fludarabine phosphate suppressed the R-848-induced expression of MAPK14, PIK3CD, and STAT1, respectively, while chloroquine decreased STAT3 expression."
41529514,neutral,0.999933,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","Pathway-specific inhibitors, including PS1145 (IKK-phosphorylation-inhibitor), PH797804 (MAPK14-inhibitor), resveratrol, and prednisolone were evaluated in ALD-rats, PBMCs from patients, and the NIAAA mouse model."
21689083,supportive,0.999678,supportive,0,"supportive=2, opposing=0, neutral=1; dominant=supportive","However, using a global phoshoprotein array, the most consistent downstream effect of sorafenib in NHL cells was the inhibition of mitogen-activated protein kinase 14 (MAPK14) and panAKT phosphorylation. || In conclusion, sorafenib has significant in vitro efficacy against aggressive B- and T-cell lymphoma cells, associated with inhibition of MAPK14 and panAKT. || In conclusion, sorafenib has significant in vitro efficacy against aggressive B- and T-cell lymphoma cells, associated with inhibition of MAPK14 and panAKT."
33021963,supportive,0.952465,supportive,0,"supportive=3, opposing=1, neutral=1; dominant=supportive","We investigated MAPK14-dependent resistance to sorafenib in hepatocellular carcinoma (HCC). || We investigated MAPK14-dependent resistance to sorafenib in hepatocellular carcinoma (HCC). || miR-216a-3p overexpression significantly increases the sorafenib sensitivity of HCC cells by suppressing MAPK14 expression and reducing the subsequent activation of the MEK/ERK and ATF2 signaling pathways. || Our findings thus demonstrate that miR-216a-3p enhances sorafenib sensitivity in HCC cells and tumor tissues by decreasing MAPK14 levels, thereby inhibiting the MAPK14-dependent MEK/ERK and ATF2 signaling."
33803354,opposing,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,"The MAPK14-ATF2-axis represents a collateral pathway ensuring persisting ERK-activation in the presence of sorafenib-mediated RAF-inhibition. || We found combined overexpression of MAPK14 and ATF2 in human HCC cells, tissues and in sorafenib resistant cell lines."
25216638,opposing,1.000000,opposing,0,"supportive=0, opposing=1, neutral=0; dominant=opposing","Elevated Mapk14-Atf2 signaling predicted poor response to sorafenib therapy in human HCC, and sorafenib resistance of p-Mapk14-expressing HCC cells could be reverted by silencing Mapk14. || Elevated Mapk14-Atf2 signaling predicted poor response to sorafenib therapy in human HCC, and sorafenib resistance of p-Mapk14-expressing HCC cells could be reverted by silencing Mapk14. || Our results suggest that a combination of sorafenib and Mapk14 blockade is a promising approach to overcoming therapy resistance of human HCC. || Our results suggest that a combination of sorafenib and Mapk14 blockade is a promising approach to overcoming therapy resistance of human HCC."
36345477,supportive,0.999965,unclear,0,No evidence sentence available.,
10932275,neutral,0.998818,neutral,0,"supportive=0, opposing=0, neutral=2; dominant=neutral",OBJECTIVE: To examine the in vivo immunoregulatory properties of interferon beta-1a (IFN beta-1a) on the T cell responses to myelin basic protein (MBP) and to evaluate the occurrence of the blocking antibodies characterized by the ability to reverse the effects of IFN beta on T cells in MS patients treated with IFN beta.
12161040,neutral,0.998324,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral",We investigated the effects of interferon beta-1a (IFN beta-1a) on specific response towards two immunodominant MBP peptides and on global production of IgG. || We investigated the effects of interferon beta-1a (IFN beta-1a) on specific response towards two immunodominant MBP peptides and on global production of IgG.
37230155,neutral,0.883485,unclear,0,No evidence sentence available.,
22427863,supportive,0.999999,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Oral administration of quercetin (10 mg/Kg) induced a progressive decrease in MBP, which was also suppressed by SAL."
2778240,supportive,0.998644,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive",Oral prednisone pretreatment significantly reduced the mean of each subject's peak late-phase concentration of both MBP (30.7 +/- 5.8 ng/ml versus 13.3 +/- 4.3 ng/ml; p = 0.005) and EDN (885 +/- 659 ng/ml versus 71 +/- 41 ng/ml; p less than 0.05).
2485126,supportive,0.999967,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive",The moderate dose prednisone therapy and Mega-dose Solu-Medrol therapy on CSF IgG anti-MBP antibody specific activity were less effective than the Mega-dose prednisone medication.
22389468,supportive,0.999001,supportive,0,"supportive=2, opposing=0, neutral=1; dominant=supportive","Antitumor efficacy of PF-04217903 was dose-dependent and showed a strong correlation with inhibition of c-Met phosphorylation, downstream signaling, and tumor cell proliferation/survival. || In human xenograft models that express relatively high levels of c-Met, complete inhibition of c-Met activity by PF-04217903 only led to partial tumor growth inhibition (38%-46%) in vivo."
36627004,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","Here, we investigated the effect of blocking the HGF/MET signalling pathway by PF-04217903 on the resolution of established models of neutrophilic inflammation."
23576559,supportive,0.998644,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","c-Met blockade by the selective inhibitor, PF-04217903, significantly reduced metastasis to local lymph nodes."
22585997,supportive,1.000000,supportive,0,"supportive=3, opposing=0, neutral=0; dominant=supportive","However, invasion and metastasis were reduced by concurrent inhibition of c-Met by PF-04217903 or PF-02341066 (crizotinib). || A similar benefit was found in orthotopic Panc-1 pancreatic carcinomas treated with sunitinib plus PF-04217903 and in RIP-Tag2 tumors treated with XL184 (cabozantinib), which simultaneously blocks VEGF and c-Met signaling."
37509224,opposing,1.000000,supportive,1,"supportive=2, opposing=1, neutral=1; dominant=supportive","In this narrative review, we discuss preclinical and early-phase studies that led to the GEOMETRY mono-1 study, which showed beneficial efficacy in MET exon 14 skipping mutations, leading to FDA approval of capmatinib along with Foundation One CDx assay as its companion diagnostic assay. || In this narrative review, we discuss preclinical and early-phase studies that led to the GEOMETRY mono-1 study, which showed beneficial efficacy in MET exon 14 skipping mutations, leading to FDA approval of capmatinib along with Foundation One CDx assay as its companion diagnostic assay. || Current and future directions of capmatinib are focused on improving the efficacy, overcoming the resistance of capmatinib, and finding approaches for new indications of capmatinib such as acquired MET amplification from epidermal growth factor receptor (EGFR) TKI resistance."
33740553,neutral,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,"Following preclinical demonstration of activity against MET-dependent cancer cell line growth and MET-driven tumor growth in xenograft models, data from a phase 1 clinical trial showed an acceptable safety profile of capmatinib and preliminary evidence of efficacy in patients with MET-dysregulated NSCLC."
31778267,supportive,0.999622,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive",Near-complete immunohistochemically determined phospho-MET inhibition (H-score = 2) was shown following capmatinib 450 mg bid capsule in paired biopsies obtained from one advanced colorectal cancer patient.
39362249,neutral,0.999987,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral",BACKGROUND: Capmatinib has previously shown activity in treatment-naive and previously treated patients with non-small-cell lung cancer (NSCLC) and a MET exon 14-skipping mutation (METex14).
38570866,neutral,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,The therapeutic efficacy of drugs targeting MSLN (anetumab) and MET (crizotinib/capmatinib) on BM was evaluated in animal studies.
36459255,supportive,0.999622,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive",Exploratory pharmacodynamic analyses indicated target engagement and inhibition of MET by glesatinib.
32306194,opposing,0.999998,opposing,0,"supportive=0, opposing=1, neutral=0; dominant=opposing","If type I MET inhibitors (crizotinib, capmatinib, tepotinib, savolitinib) drug resistance is developed, type II MET inhibitors (cabozantinib, glesatinib, merestinib) can be considered."
28765324,opposing,0.999999,unclear,0,Conflicting cues with no dominant stance signal.,"We evaluated glesatinib, a spectrum-selective MET inhibitor exhibiting a type II binding mode, in METex14 del-positive nonclinical models and NSCLC patients and assessed its ability to overcome resistance to type I MET inhibitors.Experimental Design: As most MET inhibitors in clinical development bind the active site with a type I binding mode, we investigated mechanisms of acquired resistance to each MET inhibitor class utilizing in vitro and in vivo models and in glesatinib clinical trials.Results: Glesatinib inhibited MET signaling, demonstrated marked regression of METex14 del-driven patient-derived xenografts, and demonstrated a durable RECIST partial response in a METex14 del mutation-positive patient enrolled on a glesatinib clinical trial. || We evaluated glesatinib, a spectrum-selective MET inhibitor exhibiting a type II binding mode, in METex14 del-positive nonclinical models and NSCLC patients and assessed its ability to overcome resistance to type I MET inhibitors.Experimental Design: As most MET inhibitors in clinical development bind the active site with a type I binding mode, we investigated mechanisms of acquired resistance to each MET inhibitor class utilizing in vitro and in vivo models and in glesatinib clinical trials.Results: Glesatinib inhibited MET signaling, demonstrated marked regression of METex14 del-driven patient-derived xenografts, and demonstrated a durable RECIST partial response in a METex14 del mutation-positive patient enrolled on a glesatinib clinical trial. || We evaluated glesatinib, a spectrum-selective MET inhibitor exhibiting a type II binding mode, in METex14 del-positive nonclinical models and NSCLC patients and assessed its ability to overcome resistance to type I MET inhibitors.Experimental Design: As most MET inhibitors in clinical development bind the active site with a type I binding mode, we investigated mechanisms of acquired resistance to each MET inhibitor class utilizing in vitro and in vivo models and in glesatinib clinical trials.Results: Glesatinib inhibited MET signaling, demonstrated marked regression of METex14 del-driven patient-derived xenografts, and demonstrated a durable RECIST partial response in a METex14 del mutation-positive patient enrolled on a glesatinib clinical trial. || Prolonged treatment of nonclinical models with selected MET inhibitors resulted in differences in resistance kinetics and mutations within the MET activation loop (i.e., D1228N, Y1230C/H) that conferred resistance to type I MET inhibitors, but remained sensitive to glesatinib."
28024693,neutral,0.999898,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","At least five MET-targeted TKIs, including crizotinib, cabozantinib, capmatinib, tepotinib, and glesatinib, are being investigated clinically for patients with MET exon 14 altered-NSCLC."
36550824,opposing,0.999991,supportive,1,"supportive=2, opposing=0, neutral=0; dominant=supportive","Crizotinib is a multikinase inhibitor, effective in non-small cell lung cancer (NSCLC) harboring mesenchymal-epidermal transition (MET) alterations. || Although small prospective studies showed efficacy and safety of crizotinib in NSCLC with MET alterations, there is limited real-life data."
32949827,supportive,0.999309,neutral,1,"supportive=0, opposing=0, neutral=1; dominant=neutral",The aim of this study was to investigate the clinical characteristics of MET amplification in lung cancer and the response to crizotinib by subsets of patients with MET amplification detected by next-generation sequencing (NGS).
39352721,opposing,1.000000,opposing,0,"supportive=0, opposing=1, neutral=0; dominant=opposing",Both treated and untreated patients with aNSCLC harboring MET exon 14 skipping or other MET mutations received crizotinib 250 mg BID until disease progression or intolerable toxicity.
25264305,opposing,1.000000,unclear,0,No evidence sentence available.,
24386407,opposing,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,"We therefore assessed the ability of combined treatment with the Met inhibitor crizotinib and new generation EGFR-TKIs to overcome resistance to first-generation EGFR-TKIs. || EXPERIMENTAL DESIGN: Lung cancer cell lines made resistant to EGFR-TKIs by the gatekeeper EGFR-T790M mutation, Met amplification, and HGF overexpression and mice with tumors induced by these cells were treated with crizotinib and a new generation EGFR-TKI. || In contrast, combined therapy with crizotinib plus afatinib or WZ4002 was effective against all three types of cells, inhibiting EGFR and Met phosphorylation and their downstream molecules. || CONCLUSIONS: Our results suggest that the dual blockade of mutant EGFR and Met by crizotinib and a new generation EGFR-TKI may be promising for overcoming resistance to reversible EGFR-TKIs but careful assessment is warranted clinically."
32889305,opposing,0.984189,opposing,0,"supportive=0, opposing=1, neutral=0; dominant=opposing","Among evaluable patients harboring MET-ex14 alterations, longer progression-free survival (PFS) was observed with crizotinib than with chemotherapy (8.5 months versus 4.0 months, p = 0.041), but there was no difference in overall survival (OS, 11.3 months versus 12.0 months, p = 0.66). || A novel MET Y1003C mutation was detected and demonstrated a clinical response to crizotinib."
33676017,opposing,1.000000,supportive,1,"supportive=1, opposing=0, neutral=0; dominant=supportive","CONCLUSIONS: Patients with high-level, MET-amplified NSCLC responded to crizotinib with the highest ORR."
33841676,supportive,0.999242,unclear,0,Conflicting cues with no dominant stance signal.,"BACKGROUND: Crizotinib is a tyrosine kinase inhibitor (TKI) effective in ALK/ROS-1/c-MET positive non-small cell lung cancer (NSCLC) patients. || BACKGROUND: Crizotinib is a tyrosine kinase inhibitor (TKI) effective in ALK/ROS-1/c-MET positive non-small cell lung cancer (NSCLC) patients. || METHODS: In this open-label, single-arm, prospective observational study, locally advanced or metastatic ALK rearrangement/ROS-1 fusion/c-MET amplification NSCLC patients were treated with crizotinib (250 mg orally twice daily) and bevacizumab (7.5 mg/kg intravenous every three weeks) until disease progression or intolerant toxicity or death. || Our results suggested that crizotinib plus bevacizumab might be a promising treatment strategy in ALK/ROS-1/c-MET positive NSCLC patients."
37733896,opposing,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,"Crizotinib, a small-molecule tyrosine kinase inhibitor targeting ALK, MET and ROS1, is the first-line drug for ALK-positive metastatic non-small cell lung cancer and is associated with severe, sometimes fatal, cases of cardiac failure, which increases the risk of mortality. || Crizotinib, a small-molecule tyrosine kinase inhibitor targeting ALK, MET and ROS1, is the first-line drug for ALK-positive metastatic non-small cell lung cancer and is associated with severe, sometimes fatal, cases of cardiac failure, which increases the risk of mortality. || In summary, we revealed a novel mechanism for crizotinib-induced cardiotoxicity, wherein the crizotinib-impaired autophagy process causes cardiomyocyte death and cardiac injury by inhibiting the degradation of MET protein, demonstrated a new function of impeded autophagosome-lysosome fusion in drugs-induced cardiotoxicity, pointed out the essential role of the phosphorylation of PRKAA (Ser485/491) in autophagosome-lysosome fusion and confirmed metformin as a potential therapeutic strategy for crizotinib-induced cardiotoxicity.Abbreviations and Acronyms: AAV: adeno-associated virus; ACAC/ACC: acetyl-Co A carboxylase; AMP: adenosine monophosphate; AMPK: AMP-activated protein kinase; ATG5: autophagy related 5; ATG7: autophagy related 7; CHX: cycloheximide; CKMB: creatine kinase myocardial band; CQ: chloroquine; c-PARP: cleaved poly (ADP-ribose) polymerase; DAPI: 4'6-diamidino-2-phenylindole; EF: ejection fraction; FOXO: forkhead box O; FS: fractional shortening; GSEA: gene set enrichment analysis; H&E: hematoxylin and eosin; HF: heart failure; HW: TL: ratio of heart weight to tibia length; IR: ischemia-reperfusion; KEGG: Kyoto encyclopedia of genes and genomes; LAMP2: lysosomal-associated membrane protein 2; LDH: lactate dehydrogenase; MCMs: mouse cardiomyocytes; MMP: mitochondrial membrane potential; mtDNA: mitochondrial DNA; MYH6: myosin, heavy peptide 6, cardiac muscle, alpha; MYH7: myosin, heavy peptide 7, cardiac muscle, beta; NPPA: natriuretic peptide type A; NPPB: natriuretic peptide type B; PI: propidium iodide; PI3K: phosphoinositide 3-kinase; PRKAA/AMPKα: protein kinase AMP-activated catalytic subunit alpha; qPCR: quantitative real-time PCR; SD: standard deviation; SRB: sulforhodamine B; TKI: tyrosine kinase inhibitor; WGA: wheat germ agglutinin. || In summary, we revealed a novel mechanism for crizotinib-induced cardiotoxicity, wherein the crizotinib-impaired autophagy process causes cardiomyocyte death and cardiac injury by inhibiting the degradation of MET protein, demonstrated a new function of impeded autophagosome-lysosome fusion in drugs-induced cardiotoxicity, pointed out the essential role of the phosphorylation of PRKAA (Ser485/491) in autophagosome-lysosome fusion and confirmed metformin as a potential therapeutic strategy for crizotinib-induced cardiotoxicity.Abbreviations and Acronyms: AAV: adeno-associated virus; ACAC/ACC: acetyl-Co A carboxylase; AMP: adenosine monophosphate; AMPK: AMP-activated protein kinase; ATG5: autophagy related 5; ATG7: autophagy related 7; CHX: cycloheximide; CKMB: creatine kinase myocardial band; CQ: chloroquine; c-PARP: cleaved poly (ADP-ribose) polymerase; DAPI: 4'6-diamidino-2-phenylindole; EF: ejection fraction; FOXO: forkhead box O; FS: fractional shortening; GSEA: gene set enrichment analysis; H&E: hematoxylin and eosin; HF: heart failure; HW: TL: ratio of heart weight to tibia length; IR: ischemia-reperfusion; KEGG: Kyoto encyclopedia of genes and genomes; LAMP2: lysosomal-associated membrane protein 2; LDH: lactate dehydrogenase; MCMs: mouse cardiomyocytes; MMP: mitochondrial membrane potential; mtDNA: mitochondrial DNA; MYH6: myosin, heavy peptide 6, cardiac muscle, alpha; MYH7: myosin, heavy peptide 7, cardiac muscle, beta; NPPA: natriuretic peptide type A; NPPB: natriuretic peptide type B; PI: propidium iodide; PI3K: phosphoinositide 3-kinase; PRKAA/AMPKα: protein kinase AMP-activated catalytic subunit alpha; qPCR: quantitative real-time PCR; SD: standard deviation; SRB: sulforhodamine B; TKI: tyrosine kinase inhibitor; WGA: wheat germ agglutinin."
38758397,opposing,1.000000,unclear,0,No evidence sentence available.,
32980960,neutral,0.999998,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral",RESULTS: The antitumor effect of crizotinib and tivantinib correlated with MET gene expression but not with L1-MET transcript or MET protein expressions.
33849345,opposing,1.000000,supportive,1,"supportive=1, opposing=0, neutral=0; dominant=supportive",CONCLUSION: Crizotinib is an effective treatment option other than cytotoxic chemotherapy in the limited number of patients with MET amplification in the stage 4 lung adenocarcinoma subgroup. || CONCLUSION: Crizotinib is an effective treatment option other than cytotoxic chemotherapy in the limited number of patients with MET amplification in the stage 4 lung adenocarcinoma subgroup.
38575731,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=2; dominant=neutral","BACKGROUND: Tepotinib, a MET inhibitor approved for the treatment of MET exon 14 (METex14) skipping NSCLC, demonstrated durable clinical activity in VISION (Cohort A + C; N = 313): objective response rate (ORR) 51.4% (95% CI: 45.8, 57.1); median duration of response (mDOR) 18.0 months (95% CI: 12.4, 46.4). || BACKGROUND: Tepotinib, a MET inhibitor approved for the treatment of MET exon 14 (METex14) skipping NSCLC, demonstrated durable clinical activity in VISION (Cohort A + C; N = 313): objective response rate (ORR) 51.4% (95% CI: 45.8, 57.1); median duration of response (mDOR) 18.0 months (95% CI: 12.4, 46.4)."
38354329,supportive,0.990677,neutral,1,"supportive=1, opposing=0, neutral=2; dominant=neutral","Tepotinib, a selective MET inhibitor, has shown promising activity in HCC with MET overexpression. || We investigated the preclinical and clinical activity of tepotinib in HCC with METamp (MET gene copy number [GCN] ≥5), including high-level METamp (MET GCN ≥10). || Clinical outcomes were evaluated in patients with METamp by fluorescence in situ hybridization who received tepotinib 500 mg (450 mg active moiety) in two phase Ib/II trials in HCC with MET overexpression. || CONCLUSION: High-level METamp may be an oncogenic driver in HCC that is sensitive to MET inhibitors such as tepotinib."
34942492,neutral,0.999856,unclear,0,No evidence sentence available.,
32469185,neutral,1.000000,neutral,0,"supportive=1, opposing=0, neutral=2; dominant=neutral","We evaluated the efficacy and safety of tepotinib, a highly selective MET inhibitor, in this patient population. || CONCLUSIONS: Among patients with advanced NSCLC with a confirmed MET exon 14 skipping mutation, the use of tepotinib was associated with a partial response in approximately half the patients. || CONCLUSIONS: Among patients with advanced NSCLC with a confirmed MET exon 14 skipping mutation, the use of tepotinib was associated with a partial response in approximately half the patients."
24326130,supportive,1.000000,supportive,0,"supportive=3, opposing=0, neutral=1; dominant=supportive","Based on this background, we hypothesized that targeting the HGF/MET signaling pathway is a rational approach to myeloma therapy and that myeloma cells would be sensitive to amuvatinib. || Based on this background, we hypothesized that targeting the HGF/MET signaling pathway is a rational approach to myeloma therapy and that myeloma cells would be sensitive to amuvatinib. || Amuvatinib, a small molecule MET kinase inhibitor, is effective in inducing growth inhibition and cell death in myeloma cell lines as well as primary malignant plasma cells."
25806189,neutral,1.000000,unclear,0,No evidence sentence available.,
